27,659,1007,1014,1021,1
22,661,1012,1019,1021,1
64,662,1007,1015,1020,1
1,663,1007,1014,1020,1
22,664,1012,1019,1020,1
28,665,1007,1016,1021,1
9,666,1007,1014,1020,1
15,667,1007,1014,1020,1
8,668,1012,1016,1021,1
22,669,1009,1013,1021,1
22,670,1007,1019,1021,1
28,671,1006,1016,1021,1
13,672,1012,1018,1021,1
28,673,1007,1017,1021,1
12,674,1007,1014,1020,1
24,675,1009,1016,1021,1
15,676,1007,1014,1020,1
22,677,1012,1019,1020,1
8,678,1006,1019,1021,1
22,679,1012,1019,1020,1
12,680,1007,1014,1020,1
10,681,1007,1014,1020,1
10,682,1007,1014,1020,1
7,683,1006,1014,1020,1
73,684,1008,1018,1021,1
73,685,1007,1014,1020,1
73,686,1007,1013,1020,1
56,687,1007,1014,1020,1
12,688,1007,1014,1020,1
28,689,1012,1014,1021,1
28,690,1012,1018,1021,1
110,691,1009,1016,1020,1
58,692,1006,1014,1020,1
1,693,1007,1014,1020,1
10,694,1007,1015,1020,1
63,695,1007,1014,1020,1
22,696,1007,1019,1020,1
8,697,1012,1019,1021,1
1,698,1009,1013,1021,1
24,699,1007,1013,1022,1
15,700,1008,1015,1022,1
22,701,1012,1019,1020,1
12,702,1007,1016,1021,1
3,703,1007,1017,1020,1
15,704,1007,1014,1022,1
74,705,1007,1017,1020,1
33,706,1007,1014,1020,1
13,707,1006,1013,1021,1
73,708,1007,1014,1020,1
12,709,1007,1014,1020,1
1,710,1007,1014,1020,1
1,711,1012,1019,1021,1
109,712,1008,1016,1020,1
24,713,1012,1019,1020,1
33,714,1006,1019,1020,1
28,715,1009,1016,1021,1
3,716,1012,1015,1020,1
81,717,1012,1019,1021,1
28,718,1009,1016,1021,1
1,719,1007,1014,1021,1
96,720,1007,1014,1020,1
8,721,1007,1014,1020,1
15,722,1007,1014,1021,1
1,723,1007,1014,1020,1
1,724,1007,1014,1020,1
15,725,1007,1014,1020,1
1,726,1007,1014,1020,1
22,727,1006,1019,1020,1
8,728,1012,1019,1021,1
75,729,1007,1014,1020,1
75,730,1007,1015,1020,1
22,731,1012,1019,1020,1
8,732,1012,1019,1021,1
24,733,1007,1018,1021,1
33,734,1012,1014,1020,1
38,735,1007,1016,1020,1
38,736,1007,1017,1020,1
38,737,1007,1019,1020,1
38,738,1006,1015,1020,1
38,739,1007,1014,1020,1
33,740,1007,1019,1020,1
15,741,1007,1014,1021,1
1,742,1007,1014,1020,1
15,743,1007,1014,1021,1
3,744,1007,1014,1020,1
13,745,1012,1013,1021,1
15,746,1007,1014,1021,1
24,747,1006,1016,1022,1
33,748,1007,1014,1020,1
1,749,1007,1014,1020,1
28,751,1010,1019,1021,1
58,752,1009,1016,1020,1
28,753,1012,1016,1021,1
73,754,1007,1014,1020,1
13,755,1007,1014,1020,1
3,756,1012,1017,1020,1
28,757,1007,1014,1021,1
110,758,1006,1013,1021,1
3,759,1012,1015,1020,1
24,760,1009,1019,1020,1
15,761,1007,1014,1020,1
24,762,1007,1013,1021,1
20,763,1007,1014,1021,1
20,764,1009,1019,1020,1
15,765,1007,1014,1020,1
1,766,1012,1019,1021,1
24,767,1009,1014,1020,1
6,768,1007,1013,1020,1
6,769,1007,1014,1020,1
13,770,1012,1016,1020,1
107,771,1012,1019,1021,1
7,772,1006,1014,1020,1
7,773,1007,1016,1022,1
1,774,1009,1016,1021,1
6,775,1007,1013,1020,1
1,777,1009,1019,1021,1
13,778,1012,1014,1020,1
12,779,1009,1016,1020,1
12,780,1007,1014,1020,1
3,781,1007,1014,1020,1
33,782,1007,1014,1020,1
1,783,1007,1014,1021,1
12,784,1009,1013,1020,1
13,785,1007,1016,1020,1
33,786,1007,1019,1020,1
15,787,1007,1014,1021,1
1,788,1009,1016,1021,1
1,789,1007,1014,1020,1
93,790,1007,1017,1020,1
12,791,1012,1018,1020,1
33,792,1012,1014,1020,1
1,793,1007,1014,1020,1
12,794,1007,1014,1020,1
33,795,1007,1014,1020,1
12,796,1009,1016,1020,1
3,797,1012,1017,1021,1
56,798,1007,1014,1020,1
1,799,1007,1014,1020,1
12,800,1007,1016,1020,1
3,801,1012,1016,1021,1
33,802,1012,1019,1020,1
31,803,1006,1013,1020,1
12,804,1007,1014,1020,1
22,805,1012,1013,1022,1
1,806,1007,1014,1020,1
33,807,1007,1014,1020,1
12,808,1007,1014,1020,1
58,809,1012,1019,1021,1
28,811,1009,1019,1021,1
12,812,1007,1014,1020,1
33,813,1012,1014,1020,1
8,814,1007,1019,1021,1
1,815,1012,1019,1021,1
1,816,1007,1014,1021,1
38,817,1007,1019,1020,1
56,818,1007,1014,1020,1
12,819,1006,1013,1020,1
81,820,1012,1019,1020,1
28,821,1012,1016,1021,1
38,822,1007,1017,1021,1
38,823,1007,1016,1020,1
38,824,1007,1015,1020,1
38,825,1007,1019,1020,1
38,826,1006,1015,1022,1
3,827,1009,1015,1020,1
38,828,1007,1015,1020,1
80,829,1009,1014,1020,1
80,830,1007,1019,1020,1
13,831,1012,1019,1021,1
81,832,1007,1014,1021,1
81,833,1012,1019,1021,1
8,834,1012,1019,1021,1
81,835,1012,1019,1021,1
8,836,1012,1015,1022,1
28,838,1007,1016,1021,1
28,839,1010,1019,1021,1
95,840,1012,1019,1020,1
83,841,1007,1014,1020,1
12,842,1007,1019,1020,1
81,843,1012,1019,1022,1
8,844,1012,1019,1021,1
6,845,1012,1019,1020,1
87,846,1006,1013,1022,1
87,847,1006,1014,1021,1
6,848,1012,1019,1020,1
6,849,1012,1019,1020,1
8,850,1012,1019,1021,1
81,851,1012,1019,1021,1
33,852,1012,1019,1020,1
73,853,1007,1016,1021,1
38,854,1007,1019,1020,1
56,855,1007,1014,1020,1
81,856,1012,1019,1022,1
79,857,1007,1014,1020,1
8,858,1012,1013,1021,1
88,859,1007,1014,1022,1
8,860,1012,1019,1021,1
28,861,1007,1016,1021,1
12,862,1007,1019,1021,1
38,863,1012,1019,1020,1
56,864,1007,1013,1020,1
33,865,1007,1019,1021,1
56,866,1007,1014,1020,1
8,867,1012,1019,1021,1
12,868,1006,1019,1020,1
107,869,1007,1014,1020,1
79,870,1007,1014,1020,1
88,871,1007,1014,1020,1
56,872,1007,1013,1020,1
13,873,1007,1014,1020,1
22,874,1006,1019,1020,1
88,875,1012,1016,1021,1
88,876,1009,1016,1021,1
58,877,1006,1013,1021,1
15,878,1009,1013,1021,1
24,880,1012,1019,1021,1
81,881,1012,1019,1021,1
33,882,1007,1019,1020,1
56,883,1006,1014,1020,1
81,884,1012,1019,1021,1
81,885,1012,1019,1021,1
81,886,1012,1019,1021,1
100,887,1012,1019,1021,1
110,888,1008,1013,1021,1
56,889,1012,1019,1021,1
1,890,1012,1019,1020,1
8,891,1012,1019,1021,1
28,892,1009,1018,1021,1
58,893,1012,1019,1021,1
7,894,1007,1016,1020,1
7,895,1008,1016,1020,1
7,896,1007,1014,1020,1
7,897,1007,1016,1020,1
24,898,1007,1014,1020,1
100,899,1007,1019,1021,1
88,900,1007,1014,1020,1
88,901,1007,1016,1020,1
58,902,1006,1019,1020,1
24,903,1009,1013,1021,1
1,904,1012,1019,1021,1
88,905,1007,1014,1020,1
33,906,1006,1019,1020,1
58,907,1012,1019,1021,1
3,908,1007,1016,1020,1
3,909,1012,1016,1021,1
13,910,1007,1013,1020,1
102,911,1007,1014,1020,1
1,913,1007,1014,1020,1
1,914,1007,1014,1020,1
24,915,1012,1019,1022,1
33,916,1012,1019,1020,1
81,917,1006,1013,1020,1
81,918,1012,1019,1021,1
81,919,1012,1019,1021,1
38,920,1007,1015,1020,1
12,921,1007,1014,1021,1
28,922,1007,1019,1021,1
100,923,1012,1019,1021,1
15,924,1009,1016,1022,1
24,925,1007,1014,1021,1
24,926,1006,1013,1022,1
28,927,1009,1016,1021,1
12,928,1007,1019,1022,1
24,929,1007,1013,1020,1
33,930,1012,1014,1020,1
22,931,1007,1019,1020,1
22,932,1006,1016,1020,1
12,933,1007,1014,1022,1
